Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,Concepts
"I would not recommend Mejuri wedding bands.Goodbye Mejuri, it was nice while it lasted.Id bought rings at Mejuri before (Spring St location- they were lovely) and figured it would be a good place to get my wedding bands. I went to the Williamsburg location, where they didnt have the sizes we needed in stock, so we had them shipped to our home. The first red flag here is that we were told a signature would be required for delivery, but the rings were just left in our lobby. Glad I worked from home that day so I could pick them up quickly, but the package could have easily been stolen.After trying the ring on for a little longer, my partner realized that he needed a smaller size. My office is a block away from the Flatiron Mejuri location, so we stopped in around lunch on a weekday, in the hopes we could do a quick exchange. Everyone on the floor was busy when we walked in, so we posted up by the wedding bands to wait for somebody to be free.We waited for at least 10 minutes without as much as a hello. I made eye contact with a salesperson and she, seeming surprised, asked oh, do you need assistance?. Oof, second red flag. Maam, maybe I do look poor, but I thought we were living in a post-Pretty-Woman society, where I was allowed to shop while frumpy.I asked if we could exchange my partners ring for a smaller size, and possibly mine for a thinner one. The vibe was icy and skeptical. The rings were taken back and reviewed-- mine had multiple scratches and could not be exchanged. Fair, whatever. My partners had one small scratch and could not be exchanged. What? They admitted that it might have just been sold to us that way, but we would have to return to the Williamsburg location and try our luck there.Maybe its just because Im in my thirties now, but I truly want to get serious about my jewelry, which means having a relationship with a jeweler I feel comfortable with and who can back up their pieces or like... resize them at least. Mejuri is not that. Come here for a cute trendy piece (and dress the part if you dont want to be ignored). Dont come here for anything important.",New York,0,2024-10-10 00:00:00,Mejuri,1,"144 5th Ave, New York, NY",NY,Cat Feijóo,
"Great customer service! Can definitely tell its new! New employees in training but overall they were all polite! Got my item exchanged for the most perfect earrings, and tried on a bracelet Im thinking to get next 😊",New York,0,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Samantha Flanigan,
"Horrible Experience at this location. When I asked to check if the earring placements are ok, he was extremely curt and didnt want to show me which areas I can place the earring on.I have previously gotten pierced at Maria Tash and the experience was much better.Here the piercer didnt show me if the needles are sterilized, if the jewelry is sterilized and he was clearly annoyed when I asked to move the placement.This type of service for piercing is unacceptable. If the appointments are 20 mins only, they should tell people to show up early to select jewelry. Piercing is a permanent modification. Rushing someone through it is extremely unprofessional and makes the customer feel really unhappy. I literally walked away feeling that I was shooed away.Also to add, I got my cartilage piercing first and got my lobe done after, and idk what happened but he applied so much force on the lobe one it was hurting a lot. This is my 5th piercing and Ive never had anyone push the needle in with so much force on the lobe piercing.Honestly I was extremely unhappy with how the appointment went.So not recommended at all, please book somewhere else.",New York,0,2024-11-10 00:00:00,Mejuri,1,"144 5th Ave, New York, NY",NY,Shalini Vijay,
"Had a wonderful experience at Mejuri Flat Iron. Nicole (store manager) runs a smooth operation - she was super sweet and friendly, and even went out of her way to get my existing Mejuri item polished. Other sales associates were also very attentive. Also thank you Jason for helping take care of my necklace! Highly recommend & cant wait to wear more Mejuri products in the future!",New York,0,2024-06-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Thuy L.,
Friendly knowledge staff. Made suggestions for items and matching necklaces. Great overall experience. Fun shopping. Will definitely be back. Excellent products and good value. Classic and trendy pieces to suit all tastes.,New York,0,2024-07-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,V G,
"Marianne was very helpful with navigating a complex return process, really appreciated the help from the staff here.",New York,0,2025-01-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,William Foster,
"The staff are very welcoming and knowledgeable. The piercer is fantastic- knowledgeable, skilled, and accommodating. Great experience and love all the pieces I have purchased from Mejuri over the years- most of it is worn daily and all still looks great!",New York,2,2024-03-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,theSKinNY,
Kennedy was so helpful for helping me exchange and finding the perfect jewelries for me. She was so patient and good listener. She helped me with the gift receipt and perfect packaging. The necklace I got for myself I wear everyday now!,New York,1,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Tracey Xu,
Great friendly customer service and they offer me a mocktail too!!! Love it and the products! I know Taylor Swift wears your products too.,New York,0,2024-08-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Mabel events,
Look no further this is the Mejuri store you want to visit! All of their stylist are extremely welcoming yet they give you the space you need to look and buy what you decide. I didnt feel pressured to buy or try something. The piercing studio was clean and well stocked. The piercing artist took time to get to know me as an individual and explained after care in detail! Amazing! Piercer!,New York,2,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Melissa Chagoya,
"I received no assistance from the staff upon entering the store. It was challenging to determine who was an employee, so I had to take some time to observe the situation before seeking help. I was drawn to the Zodiac necklace and inquired about trying on my zodiac sign, but the salesperson directed me to the display, claiming they were identical, which was not the case. Despite the discrepancy, I was still fond of the style and expressed my intention to purchase it. Retrieving the item from the storage area took an unexpectedly long time. Upon returning home, I discovered that I had been given the incorrect necklace. The email receipt showed the correct item, but the one in my possession was different. This experience was truly frustrating.",New York,3,2024-02-10 00:00:00,Mejuri,1,"144 5th Ave, New York, NY",NY,Yoon Cho,
Got our wedding bands here. Great experience with friendly staffs!,New York,0,2024-03-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Erina,
"Went here twice, once to look and once to buy. Both times, the staff were super friendly and polite. Jewelry is holding up well!",New York,0,2024-04-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Jennifer Dickens,
"My daughter and I went to the piercing studio in the flat iron store. It was a great experience, the piercer was patient, answered all our questions, and did exactly what we wanted. I would recommend you check out the piercing studio - very well done!",New York,3,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Geralyn Giorgio,
"This stores service makes me feel like they dont wanna do business with anyone cause they simply dont care - there were at least 4 sales standing back in the counter, but no one came up to help with anything. Decided to walk out of the store even when I had an interest of a few products - also, every product had no price tag, you gotta find it on their iPad and go through their catalog.",New York,4,2024-02-10 00:00:00,Mejuri,1,"144 5th Ave, New York, NY",NY,Haley C,
"Very impressed at the customer service here relative to other retailers - even when something was not in stock, Amelia found it for me at another store and helped orchestrate my purchase. Would highly recommend",New York,0,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Katie Artemas,
"I love everything! Service, products and shipping",New York,0,2024-12-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Cele Mendez,
Fantastic experience at this location. The employees helped me pick out a bracelet for my girlfriend and she loved it. Many thanks.,New York,0,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Rahul Bendre,
"The service was soooooo bad it was almost comical. The person helping us managed to not do anything right — from actually ordering the right item, to shipping it to the correct address, to answering questions about return policy.",New York,4,2024-02-10 00:00:00,Mejuri,2,"144 5th Ave, New York, NY",NY,Xian Sun,
"Had to pick up an order, and was greeted as soon as I walked in. I was in and out in a few minutes. Excellent customer service!",New York,0,2024-07-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Chris H,
Sales person was very nicePearl ring wasnt available in my size so she ordered it for me from the companyIt came packed beautifully by FedEx,New York,0,2024-02-10 00:00:00,Mejuri,1,"144 5th Ave, New York, NY",NY,Miriam Muskal,
"Quick, easy, and helpfulI came in and was assisted right away. They had the pieces I wanted brought out right away in various sizes, and walked out all in about 10 min",New York,0,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Kasia Kowalski,
"I can only recommend their piercer Charlotte. Shes wonderful! Shes patient, reassuring, helpful, kind and explains everything very well!",New York,2,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Marion Ferrec,
Loved this shop! Delicate jewelry and wonderful stylist team. I cant wait to go back!,New York,1,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Jennie Bledsoe,
"Good service, solid selection",New York,0,2024-12-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,S S,
impeccable craftsmanship and hypoallergenic materials ensure both beauty and comfort in every piece.,New York,0,2024-04-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Kannikar Sriburin,
In love with all their collections and the staff is always the nicest,New York,0,2024-06-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Nicole Villacis,
Great jewelry and the associate Rachel was incredibly helpful and kind,New York,0,2024-02-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Megan Graham,
Amazing experience!Thank you Angelica! ❤️❤️,New York,1,2024-05-10 00:00:00,Mejuri,5,"144 5th Ave, New York, NY",NY,Viktoryia Paluda,
"I was recommended Mejuri jewelry by one of my patients, and It was an amazing experience at the 44 Spring street location to say the least.The sales reps were really welcoming and attentive. I had the pleasure to work with Gabby. She made sure all my questions were answered and provided me with professional care. I originally went in for an oxidized sterling silver cuff bracelets trial but after exploring my options I ended up walking out with an Onyx sterling silver ring and a minimalistic bracelet.I am a person who is all about comfort and personalized service and Mejuri left me wanting more:definitely a recommendation from my end and I will be visiting Gabby shortly for more of her amazing recommendations.",New York,0,2024-08-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Syed Ishmum,
I got a necklace gifted to me for my birthday and within 3 days it broke. I brought it in with the order receipt and was allowed to trade it in for a new one because of the warranty. However they didnt have the necklace and had to ship it to me (I am visiting NYC and live in California) and I had to ship it to California because I dont live here. They still had to charge me and I had to pay for THEIR broken necklace that was MY birthday gift. Very disappointed in this customer service. You would think that given their quality of product that they would cover such a thing because the damage is their fault. They couldnt even try to find if a different location here might have it in stock??????Will probably not shop again because of this service and will definitely warn my friends based on this.,New York,0,2024-11-10 00:00:00,Mejuri,2,"43 Spring St, New York, NY",NY,Danielle Liu,
